block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
6358202,1650794763,0xcF614a1383CdB03153df3F17Ae1A85fB49EA4c09,169,LONG_PUT,0.3,5.364371606546939,Close,1.009247612125,0.10335747342895,102.12665,-0.89664252657105,1.040587497625,0.04408464738050375,381.8649434185406,-138.35006603051846,0xf7e6d74ad512394649bb9a41986ec3f62d845eda16d98492173b5268834745f1,120,1651219200,1.0502104471851603,424437
6403990,1650858064,0xc66050b5B69A7aF57c2C3CA0530523237cccfF55,165,LONG_CALL,5.0,5.9821972052874175,Open,1.0093101121249999,0.1700760370172,97.73055500000001,-0.8299239629828,1.0815406145,0.05479611431203722,568.5888553846103,-121.15820205566025,0x191bf71161eb8e7834a9a0dc633751f77be86db09a96686200663aa6b8e8bf87,110,1651219200,1.0916098788887363,361136
6407261,1650863917,0x854e5258494456858147DfF41d315e1A1ad4701a,165,LONG_PUT,2.4,32.02467886281462,Open,1.0093401121249999,0.17449331566779003,98.02573720000001,-0.8255066843322101,1.0815706145,0.055413763385113834,541.8286305533909,-114.32475943934546,0x4a74a7fa3ee41493129bf90c05ed265770c1179551919b25f611fff4d4468ec9,110,1651219200,1.091672605310535,355283
6414611,1650871767,0xfc74b29EAE680aCDd26B864316768d12102c9936,165,SHORT_CALL,2.0,1.6021767764547774,Close,1.009365112125,0.11877933218791,95.445435,-0.88122066781209,1.0815956145,0.041181949954718126,665.9677019888803,-109.79478796871076,0x7ffabbb2b94042daf56c22585bc3a70bff5459a514fc47e3e40fa55ab5e7c3ca,110,1651219200,1.0917248787037008,347433
6414661,1650871862,0xfc74b29EAE680aCDd26B864316768d12102c9936,165,SHORT_PUT,1.0,15.73432537935417,Close,1.009377612125,0.11527784511316,95.25237728,-0.88472215488684,1.0816081145,0.04023078232968343,670.2383972697509,-108.35410473468045,0x1e002c6adc7f6b618dc15755fbbe19095af6aaedc4847202e2f904eeda7cdaa6,110,1651219200,1.0917510158690336,347338
6416453,1650874176,0xfc74b29EAE680aCDd26B864316768d12102c9936,165,SHORT_CALL,2.0,0.9218238020566996,Open,1.0093526121249998,0.11281967628945,95.16236389999999,-0.88718032371055,1.0815831145,0.03944816153961616,673.6295866807994,-107.28149130089274,0x0c05bed9e5bc15caf3d244eeeb5e68ee034197da2de2f9fb23227584af3676cc,110,1651219200,1.091698741850868,345024
6442354,1650905015,0xdddb2A15b920E99654F56A8471D1a5c6Fa504F74,165,LONG_CALL,2.0,2.303272094403101,Open,1.009377612125,0.17239831381283002,98.65,-0.82760168618717,1.0816081145,0.05204039161480946,548.2340586898393,-112.79401789070484,0x67a1634d3fc5af99e54b953af1bec61aff8dc6dfa5dc5be99997b83489853e5e,110,1651219200,1.0917510158690336,314185
6447846,1650914385,0x5a57107A58A0447066C376b211059352B617c3BA,165,LONG_CALL,20.0,27.555795484272092,Open,1.0096276121249999,0.20412442658208999,100.07234,-0.79587557341791,1.0818581145,0.057715574035931326,474.1859518066179,-106.99370801170534,0x918cbc9f172d62e22061bbda13922cad7aa386ee4441398d9a3d0a6311c7017f,110,1651219200,1.0922738248006896,304815
6457378,1650931671,0xeB1A367A7C39e0B69E4d12726B7c90E13be0129F,305,SHORT_PUT,100.0,298.85739111651594,Open,1.0083776121249999,0.57354672648788,101.33,-0.42645327351212,0.99875,0.078546562891225,459.51496174746444,-105.74194873229494,0xfd85373c4f6c47c7348b33c9057a095eede4b0ae01f87b5f3a9b05f682cb9576,100,1651219200,1.0071171401098435,287529
6457474,1650931833,0xeB1A367A7C39e0B69E4d12726B7c90E13be0129F,305,SHORT_PUT,850.0,2523.983667127322,Open,0.9977526121249999,0.56392853980221,101.07807000000001,-0.43607146019779003,0.988125,0.07866209425597535,831.1375215841529,-172.61628198634904,0xf6f6a64b82a7ae9beee3b14365ebfc2521793c7f696fccf330dc3f13eeadd27a,100,1651219200,0.9859042998560156,287367
6470604,1650955008,0x0E8d1994abA2a2F0f52cCDc9e9572650Dc6C78B3,305,LONG_CALL,1.0,4.2413962257251505,Open,0.997765112125,0.55565543269071,100.86,-0.44434456730929,0.9881375,0.07549883533428972,849.9836516939204,-161.02458748058828,0xac52f1b7be57e73b2c57635d9b1c4286022c14b2b8d8198ea62c09992288e122,100,1651219200,0.9859291234824171,264192
6474327,1650959818,0xEF8859a5d147A1d23446aFE2f5E934D05627578a,309,LONG_PUT,1.0,1.485393639869205,Open,0.9977776121249999,0.76519477489377,101.18439000000001,-0.23480522510623,1.0300125,0.05834632751247384,849.7488464688141,-160.9662411530758,0x8a25baf4591d6cf40064637093ea12c60cb2494deb3af6a08c10b60783c1538d,95,1651219200,1.0277234127089014,259382
6480099,1650967183,0x47a44B9c277E3Bc255dd09090df74B6Fd1CFaC68,305,LONG_PUT,10.0,33.34187990867592,Open,0.997902612125,0.55079196908539,100.74,-0.44920803091461,0.9882625,0.07377235402046965,870.0471214470309,-153.30874521800413,0x05e08ce9efe285e3e39e57d82530c574f9f38b61b8e0d86242c07c293f239200,100,1651219200,0.9861897302151829,252017
6480288,1650967448,0xba8901aAFc70B2F84a06D8A31462f67AF96f6c05,305,LONG_PUT,5.0,16.663670704788643,Open,0.9979651121249999,0.55079813757203,100.74,-0.44920186242797,0.988325,0.07373340826840541,867.795319925936,-152.90350811547376,0xe881054dbf5ac247a1d6630a9464bd40723048dba1301aad40a34f46d0edb7ed,100,1651219200,0.9863138694409406,251752
6480305,1650967498,0x6C5056b4b99E5C5eB54091AE752bFc088024AcBB,305,LONG_PUT,3.0,10.312313407289482,Open,0.998002612125,0.54066477951475,100.51318,-0.45933522048525,0.9883625,0.07377666059182682,875.8818706899799,-152.72257580377388,0x547a69b713352738a24b196cbd1d06e133ed5b1beb098293682d9da54c7039ae,100,1651219200,0.9863883567263954,251702
